,Birth date,Gender,Wave id,Level,Life status,day_00,day_01,day_02,day_03,day_04,day_05,day_06,day_07,day_08,day_09,day_10,day_11,day_12,day_13,evalexpr,match_n_match,bsq,rush_00,rush_01,rush_02,exam_00,exam_01,exam_02,exam_final,Memory entrance game,Logic entrance game,contract_status
467,25,0,3,4.229946524064172,1,20,10.0,15.0,5.0,5.0,12.0,10.0,0.0,0.0,16.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,16.0,11.0,9.0,9,10,1
468,28,1,1,7.1875,0,100,0.0,0.0,50.0,50.0,5.0,100.0,10.0,0.0,44.0,55.0,0.0,35.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,48.0,48.0,45.0,8,10,1
469,30,1,2,1.2421875,0,0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,8,10,1
470,22,1,1,8.448051948051948,0,75,0.0,10.0,65.0,100.0,1.0,100.0,10.0,40.0,13.0,40.0,21.0,35.0,0.0,83.0,73.0,0.0,60.0,88.0,75.0,70.0,54.0,59.0,45.0,11,14,1
471,20,1,3,4.887700534759358,2,20,0.0,80.0,30.0,10.0,32.0,0.0,10.0,0.0,0.0,50.0,46.0,0.0,30.0,0.0,0.0,0.0,120.0,0.0,75.0,80.0,48.0,75.0,45.0,9,14,1
472,22,1,1,3.0424242424242425,0,0,0.0,0.0,30.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,54.0,80.0,58.0,7,14,0
473,20,1,1,7.084558823529411,0,0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,15.0,50.0,25.0,0.0,40.0,0.0,100.0,0.0,0.0,96.0,0.0,50.0,33.0,33.0,27.0,8,16,1
474,22,1,2,8.75,1,37,0.0,0.0,30.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,70.0,58.0,8,14,1
475,28,1,3,5.127358490566038,1,10,0.0,0.0,40.0,0.0,10.0,35.0,0.0,0.0,0.0,20.0,35.0,35.0,30.0,0.0,0.0,100.0,120.0,0.0,0.0,80.0,0.0,32.0,36.0,7,11,1
476,26,1,1,8.314935064935067,0,0,10.0,30.0,5.0,5.0,1.0,70.0,50.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,11.0,0.0,22.0,6,7,1
477,22,1,3,4.86096256684492,2,10,0.0,80.0,5.0,60.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,100.0,0.0,0.0,120.0,0.0,0.0,80.0,49.0,80.0,31.0,14,12,1
478,24,1,3,5.650943396226416,2,10,0.0,100.0,100.0,85.0,7.0,100.0,10.0,0.0,3.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,95.0,100.0,100.0,53.0,8,10,1
479,25,1,3,4.149732620320854,2,52,25.0,10.0,5.0,60.0,0.0,20.0,0.0,0.0,4.0,40.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,75.0,60.0,43.0,54.0,22.0,7,10,1
480,32,1,3,7.161764705882352,1,20,0.0,0.0,10.0,10.0,10.0,70.0,20.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,40.0,7,7,1
481,20,1,3,4.0802139037433145,1,0,0.0,0.0,72.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,75.0,30.0,8,7,1
482,19,0,3,4.1283422459893035,0,5,0.0,10.0,35.0,10.0,5.0,0.0,20.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,54.0,44.0,9,10,1
483,21,1,3,4.1283422459893035,2,12,0.0,0.0,20.0,5.0,20.0,20.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,40.0,8,11,1
484,24,1,1,8.220779220779223,0,42,85.0,10.0,0.0,10.0,2.0,0.0,30.0,0.0,22.0,20.0,5.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,0.0,50.0,17.0,38.0,27.0,9,7,1
485,21,1,1,9.15759312320917,0,100,0.0,30.0,65.0,85.0,1.0,20.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0,0.0,100.0,0.0,120.0,0.0,100.0,80.0,75.0,54.0,58.0,7,10,1
486,29,1,2,4.144385026737968,0,50,40.0,50.0,50.0,20.0,0.0,90.0,0.0,0.0,35.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,31.0,8,11,1
487,25,1,1,8.590909090909092,0,100,0.0,0.0,0.0,40.0,5.0,100.0,10.0,1.0,9.0,70.0,5.0,35.0,50.0,0.0,0.0,63.0,120.0,59.0,100.0,95.0,59.0,80.0,58.0,7,10,1
488,26,1,3,4.245989304812834,1,40,0.0,15.0,30.0,50.0,10.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,48.0,36.0,9,11,1
489,28,1,1,8.074675324675324,0,100,20.0,0.0,50.0,70.0,2.0,20.0,30.0,0.0,12.0,0.0,5.0,20.0,5.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,27.0,33.0,13.0,7,7,1
490,32,0,1,7.658088235294117,0,85,30.0,0.0,0.0,30.0,1.0,20.0,20.0,0.0,0.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,70.0,70.0,80.0,58.0,7,12,1
491,18,1,3,6.679166666666667,2,0,0.0,-42.0,25.0,0.0,1.0,20.0,20.0,20.0,0.0,60.0,5.0,0.0,20.0,0.0,60.0,0.0,120.0,0.0,0.0,0.0,0.0,17.0,31.0,9,10,1
492,19,0,1,7.264705882352941,0,0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,10.0,0.0,100.0,0.0,95.0,0.0,0.0,0.0,32.0,80.0,45.0,9,14,1
493,20,1,3,5.825471698113208,2,30,30.0,10.0,65.0,10.0,5.0,100.0,0.0,10.0,0.0,40.0,74.0,35.0,0.0,100.0,0.0,0.0,120.0,0.0,75.0,55.0,43.0,64.0,45.0,8,15,1
494,22,1,2,6.395833333333332,0,5,0.0,0.0,65.0,60.0,5.0,100.0,40.0,0.0,12.0,50.0,33.0,0.0,40.0,0.0,0.0,10.0,120.0,0.0,0.0,75.0,80.0,100.0,62.0,7,14,1
495,24,0,2,7.522058823529411,0,7,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,8,15,1
496,23,0,3,5.721698113207547,1,40,20.0,0.0,15.0,5.0,10.0,70.0,10.0,0.0,12.0,50.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,31.0,10,11,1
497,23,1,1,8.396103896103897,0,0,0.0,0.0,20.0,0.0,45.0,100.0,-42.0,0.0,0.0,20.0,0.0,35.0,0.0,0.0,100.0,0.0,115.0,80.0,100.0,70.0,48.0,64.0,45.0,18,16,1
498,29,1,1,8.168831168831169,0,40,0.0,80.0,50.0,5.0,27.0,0.0,0.0,0.0,3.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,67.0,8,12,1
499,52,0,3,4.181818181818182,0,10,0.0,0.0,30.0,5.0,15.0,20.0,35.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,6,10,1
500,46,1,4,1.0078125,1,10,0.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,22.0,9.0,7,11,1
501,30,1,2,3.1818181818181817,0,5,30.0,0.0,65.0,5.0,2.0,70.0,30.0,0.0,0.0,20.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,43.0,43.0,45.0,8,15,1
502,21,1,1,5.325471698113208,0,100,0.0,10.0,65.0,10.0,2.0,0.0,20.0,0.0,24.0,50.0,33.0,0.0,40.0,0.0,100.0,0.0,120.0,0.0,0.0,75.0,32.0,75.0,40.0,6,13,0
503,19,1,1,7.422794117647059,0,100,0.0,0.0,40.0,20.0,1.0,20.0,0.0,70.0,0.0,10.0,13.0,0.0,0.0,96.0,100.0,100.0,0.0,0.0,0.0,75.0,60.0,90.0,27.0,8,9,0
504,23,1,2,6.691666666666666,2,0,0.0,0.0,65.0,10.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,75.0,49.0,7,17,1
505,21,1,1,6.541666666666668,0,5,0.0,0.0,25.0,60.0,0.0,100.0,0.0,0.0,0.0,45.0,0.0,0.0,60.0,100.0,100.0,0.0,120.0,0.0,0.0,0.0,48.0,44.0,17.0,9,12,0
506,19,1,3,4.9144385026737964,2,40,62.0,0.0,45.0,5.0,10.0,92.0,-42.0,0.0,21.0,30.0,50.0,35.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,55.0,48.0,65.0,44.0,7,11,1
507,24,0,3,4.192513368983957,1,10,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,0.0,21.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8,9,1
508,36,1,3,6.291666666666668,1,47,0.0,0.0,40.0,0.0,5.0,100.0,20.0,0.0,13.0,100.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,59.0,59.0,40.0,7,11,1
509,27,1,1,5.806603773584905,0,5,0.0,30.0,5.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,80.0,0.0,54.0,26.0,7,14,1
510,26,1,2,5.108490566037736,0,0,5.0,0.0,10.0,25.0,15.0,20.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,7,10,1
511,32,1,2,5.7405660377358485,1,0,0.0,0.0,10.0,40.0,1.0,0.0,30.0,0.0,27.0,30.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,18.0,7,14,1
512,19,1,3,4.2032085561497325,0,25,0.0,0.0,40.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,70.0,59.0,64.0,53.0,8,11,1
513,55,1,3,4.903743315508022,1,10,0.0,65.0,25.0,5.0,40.0,50.0,30.0,0.0,30.0,40.0,66.0,35.0,50.0,0.0,0.0,0.0,120.0,0.0,0.0,100.0,64.0,0.0,45.0,6,6,1
514,20,0,3,5.14622641509434,2,0,0.0,0.0,50.0,40.0,43.0,20.0,40.0,10.0,16.0,50.0,33.0,0.0,37.0,0.0,100.0,0.0,100.0,80.0,0.0,0.0,43.0,80.0,40.0,7,10,1
515,24,1,1,10.74747474747475,0,30,0.0,50.0,65.0,5.0,5.0,20.0,30.0,0.0,32.0,0.0,35.0,27.0,10.0,100.0,73.0,0.0,0.0,0.0,0.0,95.0,100.0,80.0,81.0,9,10,1
516,22,0,1,8.724025974025974,0,0,0.0,50.0,45.0,65.0,20.0,0.0,35.0,10.0,20.0,37.0,5.0,27.0,40.0,0.0,0.0,0.0,120.0,0.0,0.0,65.0,48.0,75.0,40.0,7,13,1
517,29,1,3,7.672794117647059,1,70,80.0,0.0,5.0,20.0,70.0,70.0,40.0,0.0,16.0,60.0,42.0,20.0,30.0,0.0,60.0,0.0,100.0,0.0,0.0,80.0,49.0,64.0,72.0,8,10,1
518,31,0,1,9.896848137535816,0,92,85.0,50.0,62.0,20.0,62.0,100.0,40.0,40.0,15.0,50.0,46.0,35.0,40.0,100.0,0.0,0.0,105.0,0.0,0.0,70.0,48.0,80.0,53.0,7,15,1
519,28,1,3,4.727272727272728,1,10,55.0,0.0,30.0,0.0,5.0,0.0,10.0,0.0,24.0,20.0,5.0,20.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,27.0,7,12,1
520,24,1,3,5.212264150943397,0,10,85.0,0.0,50.0,0.0,5.0,100.0,0.0,0.0,21.0,20.0,62.0,-42.0,50.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,38.0,55.0,45.0,9,16,1
521,22,1,1,8.224025974025974,0,82,0.0,20.0,30.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,60.0,13.0,0.0,96.0,0.0,70.0,59.0,44.0,36.0,8,12,1
522,51,1,2,6.8125,0,5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20.0,16.0,11.0,27.0,7,11,1
523,24,0,3,4.1283422459893035,2,52,0.0,0.0,15.0,40.0,10.0,70.0,0.0,0.0,10.0,30.0,5.0,20.0,25.0,0.0,100.0,0.0,5.0,0.0,75.0,0.0,32.0,27.0,27.0,9,10,1
524,24,1,3,4.208556149732622,1,40,20.0,10.0,0.0,15.0,10.0,35.0,10.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,27.0,7,11,1
525,21,0,1,8.042207792207792,0,100,0.0,80.0,75.0,70.0,10.0,0.0,40.0,40.0,25.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.0,43.0,80.0,36.0,8,14,1
526,31,1,1,8.626623376623375,0,5,0.0,10.0,65.0,5.0,0.0,20.0,20.0,0.0,18.0,35.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,80.0,36.0,9,11,1
527,21,1,3,4.101604278074866,0,5,30.0,10.0,15.0,30.0,5.0,0.0,10.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,32.0,36.0,8,13,1
528,18,1,3,5.858490566037736,2,10,0.0,0.0,30.0,20.0,1.0,0.0,0.0,1.0,0.0,30.0,25.0,-42.0,0.0,100.0,100.0,0.0,0.0,0.0,75.0,70.0,39.0,33.0,22.0,8,14,1
529,20,1,2,5.485849056603774,0,0,0.0,35.0,15.0,0.0,5.0,20.0,-42.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,40.0,9,10,1
530,20,0,1,7.3161764705882355,0,65,0.0,0.0,52.0,20.0,25.0,70.0,30.0,0.0,18.0,0.0,38.0,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.0,17.0,36.0,7,6,1
531,26,1,2,8.084415584415584,0,10,0.0,20.0,40.0,50.0,10.0,0.0,5.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,22.0,27.0,7,9,1
532,41,1,3,4.802139037433156,0,40,30.0,0.0,0.0,60.0,1.0,100.0,30.0,0.0,0.0,0.0,21.0,0.0,40.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,80.0,80.0,63.0,7,12,1
533,20,1,3,4.0641711229946536,2,10,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,7,12,1
534,31,1,2,3.8424242424242414,0,10,0.0,0.0,10.0,5.0,1.0,45.0,30.0,0.0,0.0,50.0,21.0,35.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,32.0,31.0,8,15,1
535,22,1,1,7.106617647058822,0,50,70.0,65.0,0.0,0.0,2.0,50.0,25.0,0.0,10.0,20.0,5.0,20.0,0.0,0.0,60.0,0.0,95.0,0.0,0.0,60.0,6.0,64.0,22.0,7,11,1
536,22,1,2,1.2578125,0,5,0.0,15.0,12.0,5.0,0.0,70.0,0.0,0.0,25.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6,7,0
537,23,1,3,7.033088235294117,1,10,0.0,0.0,30.0,10.0,10.0,70.0,0.0,0.0,25.0,0.0,33.0,35.0,15.0,0.0,0.0,0.0,120.0,0.0,0.0,55.0,27.0,59.0,40.0,8,13,1
538,27,1,1,8.133116883116884,0,0,0.0,0.0,0.0,85.0,0.0,0.0,20.0,10.0,22.0,50.0,0.0,0.0,27.0,0.0,100.0,0.0,55.0,0.0,0.0,100.0,59.0,80.0,40.0,9,18,1
539,33,1,3,5.438679245283018,1,10,0.0,35.0,50.0,85.0,5.0,100.0,40.0,0.0,18.0,20.0,42.0,0.0,20.0,0.0,100.0,0.0,120.0,0.0,0.0,60.0,48.0,43.0,36.0,7,11,1
540,22,1,3,8.10064935064935,0,10,0.0,30.0,65.0,5.0,2.0,70.0,30.0,0.0,9.0,10.0,27.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.0,80.0,45.0,9,11,1
541,29,1,1,5.04245283018868,0,5,0.0,0.0,30.0,40.0,1.0,100.0,0.0,0.0,27.0,20.0,29.0,0.0,10.0,0.0,100.0,56.0,120.0,0.0,0.0,0.0,32.0,32.0,18.0,8,12,0
542,27,1,3,0.9292035398230089,1,10,0.0,17.0,30.0,0.0,3.0,20.0,0.0,0.0,16.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,8,12,0
543,31,1,3,6.8375,1,0,0.0,35.0,65.0,60.0,1.0,60.0,-42.0,0.0,0.0,60.0,17.0,35.0,0.0,0.0,100.0,100.0,120.0,0.0,0.0,70.0,16.0,32.0,40.0,7,10,1
544,22,1,4,5.966981132075473,2,10,20.0,42.0,65.0,40.0,50.0,0.0,10.0,20.0,0.0,40.0,50.0,0.0,40.0,90.0,60.0,0.0,110.0,0.0,0.0,15.0,64.0,75.0,53.0,18,11,1
545,33,1,4,5.382075471698114,1,30,55.0,0.0,0.0,50.0,5.0,50.0,20.0,0.0,28.0,60.0,33.0,35.0,30.0,0.0,60.0,0.0,120.0,80.0,0.0,50.0,48.0,75.0,40.0,8,10,1
546,32,1,4,1.703125,1,10,10.0,15.0,0.0,40.0,10.0,70.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,0.0,11.0,11.0,31.0,6,12,1
547,31,1,3,6.3875,1,0,70.0,0.0,30.0,10.0,3.0,0.0,20.0,0.0,15.0,40.0,21.0,0.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,48.0,59.0,40.0,9,13,1
548,29,1,3,4.208556149732622,0,10,0.0,0.0,40.0,0.0,1.0,20.0,0.0,0.0,14.0,40.0,17.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,8,10,1
549,24,1,1,7.797794117647059,0,40,0.0,0.0,30.0,20.0,10.0,20.0,20.0,85.0,42.0,0.0,21.0,0.0,0.0,0.0,60.0,0.0,120.0,0.0,0.0,0.0,6.0,59.0,0.0,9,7,1
550,32,1,3,5.382075471698114,1,20,0.0,0.0,10.0,20.0,60.0,20.0,40.0,0.0,15.0,50.0,5.0,20.0,40.0,90.0,100.0,0.0,10.0,0.0,0.0,55.0,27.0,48.0,35.0,8,6,0
551,27,1,1,7.5514705882352935,0,2,0.0,0.0,57.0,0.0,5.0,20.0,0.0,0.0,0.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,59.0,31.0,8,15,1
552,21,1,4,3.303030303030303,2,30,0.0,35.0,10.0,10.0,17.0,0.0,15.0,0.0,0.0,50.0,21.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,0.0,0.0,48.0,48.0,45.0,7,7,1
553,31,1,2,8.146103896103897,1,0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,6.0,50.0,35.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,6.0,59.0,36.0,8,7,1
554,31,1,1,7.621323529411764,0,50,0.0,50.0,25.0,0.0,20.0,27.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,48.0,26.0,7,11,1
555,38,1,3,4.374331550802139,0,10,0.0,10.0,50.0,60.0,1.0,100.0,30.0,0.0,0.0,10.0,5.0,20.0,30.0,0.0,0.0,0.0,120.0,0.0,0.0,35.0,48.0,54.0,45.0,9,17,1
556,20,1,3,5.122641509433962,0,10,35.0,35.0,50.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,9.0,35.0,45.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,32.0,54.0,18.0,12,13,1
557,28,1,2,5.410377358490566,1,20,0.0,20.0,25.0,0.0,10.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,7,7,1
558,56,1,3,4.224598930481283,1,40,10.0,0.0,50.0,70.0,1.0,0.0,0.0,1.0,0.0,50.0,5.0,0.0,50.0,0.0,100.0,-42.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,7,10,1
559,19,1,1,14.027607361963188,0,100,100.0,40.0,30.0,40.0,0.0,20.0,5.0,0.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,80.0,64.0,49.0,45.0,8,15,1
560,26,1,1,8.951298701298699,0,50,0.0,0.0,80.0,80.0,55.0,100.0,20.0,40.0,27.0,35.0,66.0,35.0,30.0,0.0,100.0,100.0,120.0,0.0,0.0,60.0,43.0,48.0,40.0,8,7,1
561,26,1,1,8.964285714285714,0,100,0.0,72.0,10.0,0.0,1.0,100.0,40.0,0.0,18.0,30.0,5.0,35.0,40.0,96.0,0.0,0.0,10.0,0.0,0.0,100.0,80.0,95.0,54.0,9,16,1
562,27,1,3,6.195833333333334,0,30,20.0,0.0,50.0,80.0,10.0,100.0,10.0,10.0,0.0,40.0,21.0,35.0,60.0,0.0,100.0,0.0,120.0,100.0,0.0,80.0,64.0,80.0,45.0,10,14,1
563,54,1,2,5.089622641509433,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7,11,1
564,24,1,2,2.0206896551724136,0,5,0.0,0.0,30.0,10.0,10.0,20.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,64.0,40.0,10,13,1
565,29,1,4,0.415929203539823,1,32,0.0,0.0,10.0,20.0,0.0,0.0,15.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,22.0,22.0,12,12,1
566,23,0,1,7.055147058823528,0,87,0.0,35.0,10.0,0.0,70.0,0.0,30.0,0.0,23.0,35.0,7.0,35.0,60.0,5.0,100.0,0.0,95.0,0.0,0.0,75.0,64.0,80.0,40.0,9,15,1
567,19,0,3,4.235294117647058,1,5,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,6,10,1
568,21,1,1,8.353896103896103,0,5,0.0,0.0,25.0,65.0,1.0,0.0,20.0,0.0,6.0,45.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,32.0,65.0,54.0,8,17,1
569,29,0,1,9.446991404011461,0,100,0.0,80.0,65.0,5.0,76.0,100.0,0.0,20.0,28.0,40.0,21.0,20.0,40.0,65.0,100.0,100.0,100.0,100.0,75.0,60.0,75.0,80.0,67.0,9,12,1
570,28,1,2,6.1708333333333325,0,5,0.0,17.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,31.0,7,10,1
571,21,0,3,4.155080213903744,2,7,0.0,0.0,30.0,30.0,1.0,0.0,0.0,0.0,9.0,50.0,25.0,0.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.0,54.0,45.0,7,14,1
572,19,1,4,2.268965517241379,2,0,0.0,0.0,30.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.0,80.0,35.0,7,10,1
573,24,0,1,7.992647058823528,0,0,0.0,50.0,65.0,85.0,32.0,100.0,60.0,40.0,20.0,40.0,29.0,0.0,0.0,0.0,100.0,100.0,120.0,0.0,0.0,100.0,59.0,70.0,49.0,9,10,0
574,31,1,2,4.181818181818182,0,0,0.0,0.0,10.0,0.0,2.0,20.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,16.0,36.0,7,7,1
575,33,0,3,4.224598930481283,1,0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,38.0,31.0,8,7,1
576,19,1,3,6.075,0,10,0.0,0.0,5.0,10.0,1.0,85.0,20.0,0.0,31.0,40.0,-42.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,38.0,75.0,36.0,8,17,1
577,20,1,1,8.146103896103897,0,30,0.0,50.0,45.0,77.0,3.0,0.0,0.0,0.0,0.0,60.0,29.0,0.0,20.0,0.0,60.0,0.0,120.0,100.0,0.0,0.0,6.0,64.0,35.0,8,10,1
578,21,0,3,4.096256684491978,2,5,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,22.0,27.0,22.0,7,12,1
579,25,1,2,7.172794117647059,0,5,0.0,0.0,10.0,0.0,5.0,20.0,20.0,0.0,0.0,50.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,44.0,49.0,26.0,8,11,1
580,29,0,2,5.976415094339623,0,0,0.0,15.0,17.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,27.0,18.0,7,7,1
581,38,1,3,5.481132075471698,1,0,0.0,80.0,40.0,60.0,0.0,0.0,0.0,15.0,13.0,35.0,33.0,20.0,20.0,96.0,100.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,36.0,8,10,1
582,22,0,3,6.183333333333334,2,10,0.0,40.0,65.0,0.0,5.0,100.0,40.0,0.0,0.0,35.0,5.0,0.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,80.0,64.0,45.0,9,12,0
583,34,1,3,7.2536764705882355,0,10,0.0,50.0,30.0,50.0,1.0,20.0,30.0,0.0,29.0,20.0,21.0,20.0,10.0,0.0,100.0,0.0,120.0,0.0,0.0,0.0,27.0,48.0,26.0,8,12,1
